0,1016904834.35
1,1026608089.49
2,1031343618.68
3,1033715508.83
4,1037557629.14
5,1041005772.17
6,1045054851.81
7,1050024596.98
8,1052047685.98
9,1052779221.60
10,1054143348.41
11,1056053865.83
12,1058268003.90
13,1059885392.13
14,1062790502.30
15,1062790502.30
16,1063088997.43
17,1063544845.06
18,1065150885.13
19,1065354498.25
20,1067609850.79
21,1068071834.46
22,1069377796.09
23,1069596730.18
24,1069809097.14
25,1070200080.70
26,1070637523.35
27,1071097064.67
28,1072731922.85
29,1073085005.10
30,1073209217.36
31,1073341587.85
32,1075496743.05
33,1076095306.51
34,1076216014.60
35,1076866454.09
36,1076965445.80
37,1077020356.20
38,1078108574.56
39,1078304608.91
40,1078304608.91
41,1078304608.91
42,1078304608.91
43,1078386052.47
44,1078749212.30
45,1079114714.12
46,1079887910.41
47,1080383634.88
48,1080637186.65
49,1080828140.86
