0,957982244.93
20,952591880.14
40,946801318.64
60,942652315.17
80,938939343.88
100,937952697.58
120,934554518.81
140,929796888.08
160,924463892.67
180,922084148.02
200,919723013.44
220,915525747.62
240,913590845.15
260,911086158.04
280,909256951.77
300,907880589.76
320,906737371.46
340,904988327.54
360,904742148.82
380,904386275.98
400,904250761.68
420,903474672.98
440,903474672.98
460,903474672.98
480,902344075.97
500,901688971.48
520,901193832.42
540,901193832.42
560,901193832.42
580,899233093.00
600,899151649.43
620,898477369.79
640,898395598.22
660,898395598.22
680,897764812.72
700,897320111.23
720,897320111.23
740,897022923.75
760,896503100.59
780,896421657.03
800,896421657.03
820,896421657.03
840,893434160.58
860,893434160.58
880,893434160.58
900,893349388.44
920,893349388.44
940,893349388.44
960,893299197.91
980,893299197.91
