1, 0.096170
2, 0.103567
3, 0.110921
4, 0.116622
5, 0.122041
6, 0.122356
7, 0.125700
8, 0.128452
9, 0.132643
10, 0.134738
11, 0.136026
12, 0.136356
13, 0.136800
14, 0.137291
15, 0.138381
16, 0.139667
17, 0.141993
18, 0.143482
19, 0.145604
20, 0.147438
21, 0.153515
22, 0.153697
23, 0.153697
24, 0.153726
25, 0.154270
26, 0.154994
27, 0.156272
28, 0.156971
29, 0.157304
30, 0.158167
31, 0.159106
32, 0.159106
33, 0.159876
34, 0.161903
35, 0.161903
36, 0.164028
37, 0.164803
38, 0.166392
39, 0.167198
40, 0.167968
41, 0.168757
42, 0.168757
43, 0.170568
44, 0.171991
45, 0.173660
46, 0.174034
47, 0.175815
48, 0.176776
49, 0.177449
50, 0.179388
51, 0.179388
52, 0.179419
53, 0.179902
54, 0.180528
55, 0.180528
56, 0.180608
57, 0.181702
58, 0.183373
59, 0.183373
60, 0.183373
61, 0.183373
62, 0.183412
63, 0.183859
64, 0.185152
65, 0.185361
66, 0.185361
67, 0.187544
68, 0.188357
69, 0.188357
70, 0.191595
71, 0.191836
72, 0.191836
73, 0.191858
74, 0.192119
75, 0.192134
76, 0.192702
77, 0.192702
78, 0.192702
79, 0.192702
80, 0.193726
81, 0.193726
82, 0.193726
83, 0.193726
84, 0.194734
85, 0.194734
86, 0.194746
87, 0.194746
88, 0.194883
89, 0.194883
90, 0.195242
91, 0.195879
92, 0.196027
93, 0.196537
94, 0.196537
95, 0.196537
96, 0.197448
97, 0.197448
98, 0.200244
99, 0.200835
100, 0.200925
101, 0.200929
102, 0.202414
103, 0.202414
104, 0.203248
105, 0.205715
106, 0.205715
107, 0.206170
108, 0.206170
109, 0.207351
110, 0.207806
111, 0.208497
112, 0.208497
113, 0.208576
114, 0.208933
115, 0.208933
116, 0.208933
117, 0.210106
118, 0.210697
119, 0.210697
120, 0.210697
121, 0.210697
122, 0.211345
123, 0.211664
124, 0.212078
125, 0.213247
126, 0.214668
127, 0.214782
128, 0.214782
129, 0.214782
130, 0.215725
131, 0.217177
132, 0.217452
133, 0.219291
134, 0.219364
135, 0.224072
136, 0.226254
137, 0.226254
138, 0.226254
139, 0.226423
140, 0.226423
141, 0.226423
142, 0.226423
143, 0.227044
144, 0.227044
145, 0.227044
146, 0.227768
147, 0.228949
148, 0.228949
149, 0.228950
150, 0.229115
151, 0.229115
152, 0.229636
153, 0.230867
154, 0.231499
155, 0.231864
156, 0.232493
157, 0.232502
158, 0.232525
159, 0.233507
160, 0.233507
161, 0.233507
162, 0.233507
163, 0.233507
164, 0.233507
165, 0.233669
166, 0.233669
167, 0.234956
168, 0.234956
169, 0.235136
170, 0.235548
171, 0.235548
172, 0.237186
173, 0.237202
174, 0.237202
175, 0.237202
176, 0.237202
177, 0.238611
178, 0.239074
179, 0.239085
180, 0.240091
181, 0.240320
182, 0.241587
183, 0.242598
184, 0.242777
185, 0.243152
186, 0.243152
187, 0.244193
188, 0.244915
189, 0.245466
190, 0.247521
191, 0.247521
192, 0.248362
193, 0.250190
194, 0.252768
195, 0.253318
196, 0.253413
197, 0.253587
198, 0.253587
199, 0.254003
200, 0.259062
201, 0.259062
202, 0.259135
203, 0.259135
204, 0.259135
205, 0.259135
206, 0.259135
207, 0.260217
208, 0.260217
209, 0.260237
210, 0.261291
211, 0.261376
212, 0.262142
213, 0.263982
214, 0.263982
215, 0.263982
216, 0.265340
217, 0.265340
218, 0.267041
219, 0.268167
220, 0.268167
221, 0.268167
222, 0.268872
223, 0.269068
224, 0.270175
225, 0.270175
226, 0.270175
227, 0.270175
228, 0.270465
229, 0.270465
230, 0.271539
231, 0.273304
232, 0.273304
233, 0.273304
234, 0.273304
235, 0.273304
236, 0.273385
237, 0.273385
238, 0.273385
239, 0.273385
240, 0.274652
241, 0.275877
242, 0.275877
243, 0.276032
244, 0.276032
245, 0.276230
246, 0.278565
247, 0.278565
248, 0.280295
249, 0.284555
250, 0.284555
251, 0.284555
252, 0.285544
253, 0.285544
254, 0.287151
255, 0.287987
256, 0.288641
257, 0.288641
258, 0.288641
259, 0.288641
260, 0.288641
261, 0.288641
262, 0.288695
263, 0.290261
264, 0.291012
265, 0.291178
266, 0.291178
267, 0.291178
268, 0.291247
269, 0.291446
270, 0.291980
271, 0.292116
272, 0.292483
273, 0.292876
274, 0.292876
275, 0.292876
276, 0.292968
277, 0.292968
278, 0.293003
279, 0.293003
280, 0.293003
281, 0.293613
282, 0.293613
283, 0.293613
284, 0.293613
285, 0.296231
286, 0.296385
287, 0.297545
288, 0.297852
289, 0.297852
290, 0.297852
291, 0.297909
292, 0.297909
293, 0.297909
294, 0.298469
295, 0.298469
296, 0.298706
297, 0.298706
298, 0.298706
299, 0.299463
300, 0.299463
301, 0.300660
302, 0.300660
303, 0.301194
304, 0.301194
305, 0.301194
306, 0.302215
307, 0.302215
308, 0.302215
309, 0.302215
310, 0.302923
311, 0.303898
312, 0.303898
313, 0.303898
314, 0.304118
315, 0.304118
316, 0.304609
317, 0.304609
318, 0.304609
319, 0.304609
320, 0.306030
321, 0.306030
322, 0.306030
323, 0.306030
324, 0.306370
325, 0.306388
326, 0.306656
327, 0.307884
328, 0.309062
329, 0.309182
330, 0.309182
331, 0.309182
332, 0.310806
333, 0.310806
334, 0.310806
335, 0.310806
336, 0.311282
337, 0.311282
338, 0.311282
339, 0.312000
340, 0.312000
341, 0.312000
342, 0.312000
343, 0.312000
344, 0.312000
345, 0.312603
346, 0.314305
347, 0.314743
348, 0.314743
349, 0.316009
350, 0.316135
351, 0.316645
352, 0.316645
353, 0.316645
354, 0.316645
355, 0.316645
356, 0.316645
357, 0.316645
358, 0.318079
359, 0.318079
360, 0.318079
361, 0.318079
362, 0.318079
363, 0.318121
364, 0.318121
365, 0.318131
366, 0.318131
367, 0.318131
368, 0.318224
369, 0.318224
370, 0.318224
371, 0.320619
372, 0.321738
373, 0.321738
374, 0.322883
375, 0.325544
376, 0.326034
377, 0.326764
378, 0.327071
379, 0.327071
380, 0.329086
381, 0.329155
382, 0.329155
383, 0.329155
384, 0.329155
385, 0.329155
386, 0.330252
387, 0.330252
388, 0.331131
389, 0.331247
390, 0.331316
391, 0.332545
392, 0.333107
393, 0.333107
394, 0.333259
395, 0.333259
396, 0.336764
397, 0.336855
398, 0.340596
399, 0.340596
400, 0.340596
401, 0.340596
402, 0.340596
403, 0.340596
404, 0.340596
405, 0.340596
406, 0.341484
407, 0.342161
408, 0.342161
409, 0.342770
410, 0.343318
411, 0.343318
412, 0.343318
413, 0.343318
414, 0.344375
415, 0.344375
416, 0.344375
417, 0.344786
418, 0.346143
419, 0.346998
420, 0.347053
421, 0.347214
422, 0.347445
423, 0.347445
424, 0.347445
425, 0.347445
426, 0.347445
427, 0.348295
428, 0.348295
429, 0.348295
430, 0.348295
431, 0.349508
432, 0.349508
433, 0.349508
434, 0.349508
435, 0.350051
436, 0.350051
437, 0.350534
438, 0.351818
439, 0.351818
440, 0.351818
441, 0.351818
442, 0.352024
443, 0.352024
444, 0.352024
445, 0.352230
446, 0.352230
447, 0.354608
448, 0.354608
449, 0.354608
450, 0.354846
451, 0.355785
452, 0.355785
453, 0.355810
454, 0.355810
455, 0.355810
456, 0.355835
457, 0.356207
458, 0.356471
459, 0.356471
460, 0.357700
461, 0.359362
462, 0.359362
463, 0.359468
464, 0.359870
465, 0.359870
466, 0.362576
467, 0.362576
468, 0.362577
469, 0.362577
470, 0.365518
471, 0.365701
472, 0.366238
473, 0.366238
474, 0.366238
475, 0.366238
476, 0.366238
477, 0.366238
478, 0.366238
479, 0.366446
480, 0.366446
481, 0.366446
482, 0.366446
483, 0.366446
484, 0.366446
485, 0.366594
486, 0.366594
487, 0.367243
488, 0.367721
489, 0.367721
490, 0.367721
491, 0.368456
492, 0.368456
493, 0.369878
494, 0.370597
495, 0.370597
496, 0.371269
497, 0.371659
498, 0.371690
499, 0.371690
500, 0.372665
501, 0.372797
502, 0.373929
503, 0.374087
504, 0.374087
505, 0.374350
506, 0.375897
507, 0.375897
508, 0.375897
509, 0.375897
510, 0.375897
511, 0.376597
512, 0.377586
513, 0.378949
514, 0.379128
515, 0.379128
516, 0.381766
517, 0.384120
518, 0.385290
519, 0.385290
520, 0.385290
521, 0.385794
522, 0.387077
523, 0.387370
524, 0.387410
525, 0.387410
526, 0.387615
527, 0.387899
528, 0.387899
529, 0.387899
530, 0.387899
531, 0.388267
532, 0.388267
533, 0.388267
534, 0.388267
535, 0.388400
536, 0.388400
537, 0.388760
538, 0.388760
539, 0.390043
540, 0.390043
541, 0.390276
542, 0.390276
543, 0.390830
544, 0.390830
545, 0.390830
546, 0.390862
547, 0.390862
548, 0.390862
549, 0.390862
550, 0.390862
551, 0.391029
552, 0.391767
553, 0.392000
554, 0.392000
555, 0.392000
556, 0.392409
557, 0.394050
558, 0.394347
559, 0.395265
560, 0.395265
561, 0.395265
562, 0.395265
563, 0.395265
564, 0.395265
565, 0.395317
566, 0.395317
567, 0.395317
568, 0.396090
569, 0.396090
570, 0.396090
571, 0.396090
572, 0.397637
573, 0.397637
574, 0.398597
575, 0.398597
576, 0.401298
577, 0.401298
578, 0.401298
579, 0.401318
580, 0.401318
581, 0.401318
582, 0.401318
583, 0.401318
584, 0.401318
585, 0.401318
586, 0.401670
587, 0.401670
588, 0.401798
589, 0.401798
590, 0.402069
591, 0.402069
592, 0.405823
593, 0.405892
594, 0.405892
595, 0.406245
596, 0.406245
597, 0.406245
598, 0.406245
599, 0.406245
600, 0.406852
601, 0.406852
602, 0.406852
603, 0.406852
604, 0.406852
605, 0.406852
606, 0.406852
607, 0.406852
608, 0.406852
609, 0.406852
610, 0.406852
611, 0.406852
612, 0.406852
613, 0.406852
614, 0.408618
615, 0.408693
616, 0.408693
617, 0.408972
618, 0.408972
619, 0.408972
620, 0.411240
621, 0.411240
622, 0.411699
623, 0.411699
624, 0.411699
625, 0.411699
626, 0.411699
627, 0.411699
628, 0.411699
629, 0.412921
630, 0.414024
631, 0.414024
632, 0.415794
633, 0.416674
634, 0.417713
635, 0.417713
636, 0.417713
637, 0.417713
638, 0.417713
639, 0.417713
640, 0.417713
641, 0.417713
642, 0.417713
643, 0.419830
644, 0.419830
645, 0.420007
646, 0.420007
647, 0.420007
648, 0.420065
649, 0.420065
650, 0.421529
651, 0.421529
652, 0.421529
653, 0.421529
654, 0.422088
655, 0.422088
656, 0.422088
657, 0.425019
658, 0.425034
659, 0.425034
660, 0.427511
661, 0.427511
662, 0.427861
663, 0.427861
664, 0.427861
665, 0.428419
666, 0.429243
667, 0.429243
668, 0.430446
669, 0.430446
670, 0.430956
671, 0.431103
672, 0.431103
673, 0.431103
674, 0.432327
675, 0.432968
676, 0.435244
677, 0.435244
678, 0.435244
679, 0.435244
680, 0.435244
681, 0.435244
682, 0.435244
683, 0.435244
684, 0.435359
685, 0.435417
686, 0.435608
687, 0.435608
688, 0.435608
689, 0.435608
690, 0.436071
691, 0.436071
692, 0.436071
693, 0.436119
694, 0.437971
695, 0.437971
696, 0.437971
697, 0.437971
698, 0.437971
699, 0.437971
700, 0.437971
701, 0.437971
702, 0.437971
703, 0.438029
704, 0.439359
705, 0.439359
706, 0.439359
707, 0.439359
708, 0.439359
709, 0.439359
710, 0.440546
711, 0.440546
712, 0.441311
713, 0.441311
714, 0.441311
715, 0.441311
716, 0.441311
717, 0.441311
718, 0.441311
719, 0.442127
720, 0.442127
721, 0.442678
722, 0.442678
723, 0.442678
724, 0.442732
725, 0.443746
726, 0.443746
727, 0.444096
728, 0.444096
729, 0.444096
730, 0.444872
731, 0.444916
732, 0.446045
733, 0.448142
734, 0.448142
735, 0.448142
736, 0.448603
737, 0.448603
738, 0.448603
739, 0.448603
740, 0.448603
741, 0.448603
742, 0.448603
743, 0.449843
744, 0.449843
745, 0.452249
746, 0.452249
747, 0.453277
748, 0.453277
749, 0.454114
750, 0.454507
751, 0.454507
752, 0.455909
753, 0.455909
754, 0.455909
755, 0.456268
756, 0.456268
757, 0.456268
758, 0.456268
759, 0.456268
760, 0.456411
761, 0.456411
762, 0.456411
763, 0.456929
764, 0.457380
765, 0.457380
766, 0.457380
767, 0.457380
768, 0.457380
769, 0.458636
770, 0.458636
771, 0.458636
772, 0.458949
773, 0.459601
774, 0.460199
775, 0.461718
776, 0.461718
777, 0.462594
778, 0.462594
779, 0.462594
780, 0.463139
781, 0.463483
782, 0.463483
783, 0.463483
784, 0.463483
785, 0.463483
786, 0.463483
787, 0.463483
788, 0.463483
789, 0.463843
790, 0.463843
791, 0.464540
792, 0.464540
793, 0.464540
794, 0.464747
795, 0.464747
796, 0.465048
797, 0.465048
798, 0.465048
799, 0.466281
800, 0.466281
801, 0.466281
802, 0.466281
803, 0.466281
804, 0.466281
805, 0.466281
806, 0.467253
807, 0.468263
808, 0.468263
809, 0.468263
810, 0.468423
811, 0.468423
812, 0.469554
813, 0.469554
814, 0.469554
815, 0.472191
816, 0.472191
817, 0.472191
818, 0.472677
819, 0.472677
820, 0.473157
821, 0.473157
822, 0.473157
823, 0.473927
824, 0.473927
825, 0.473927
826, 0.474670
827, 0.477494
828, 0.477494
829, 0.477494
830, 0.478551
831, 0.478551
832, 0.478551
833, 0.478551
834, 0.478551
835, 0.478551
836, 0.479889
837, 0.479889
838, 0.479889
839, 0.479889
840, 0.479889
841, 0.479889
842, 0.479889
843, 0.479889
844, 0.479889
845, 0.479889
846, 0.481559
847, 0.481559
848, 0.481559
849, 0.481559
850, 0.481559
851, 0.481559
852, 0.481559
853, 0.481559
854, 0.481559
855, 0.482546
856, 0.482546
857, 0.482546
858, 0.483922
859, 0.483922
860, 0.484082
861, 0.484082
862, 0.484082
863, 0.484082
864, 0.484082
865, 0.484082
866, 0.484082
867, 0.484082
868, 0.484082
869, 0.484082
870, 0.484892
871, 0.484892
872, 0.484892
873, 0.485446
874, 0.486317
875, 0.486317
876, 0.486317
877, 0.486601
878, 0.486601
879, 0.486601
880, 0.486601
881, 0.486767
882, 0.486767
883, 0.486767
884, 0.486767
885, 0.486767
886, 0.486767
887, 0.486767
888, 0.487662
889, 0.487662
890, 0.487662
891, 0.487716
892, 0.488692
893, 0.488692
894, 0.488692
895, 0.488692
896, 0.488692
897, 0.488692
898, 0.488696
899, 0.488696
900, 0.489064
901, 0.489085
902, 0.489085
903, 0.489085
904, 0.489085
905, 0.489085
906, 0.489085
907, 0.489085
908, 0.489085
909, 0.489085
910, 0.490910
911, 0.492064
912, 0.492064
913, 0.492064
914, 0.492064
915, 0.492064
916, 0.492064
917, 0.492064
918, 0.492064
919, 0.492064
920, 0.492969
921, 0.492969
922, 0.492969
923, 0.494553
924, 0.494553
925, 0.494553
926, 0.494553
927, 0.494553
928, 0.494553
929, 0.494580
930, 0.494580
931, 0.495052
932, 0.495052
933, 0.495052
934, 0.495052
935, 0.495052
936, 0.495052
937, 0.495184
938, 0.495184
939, 0.495184
940, 0.495184
941, 0.495184
942, 0.495184
943, 0.496017
944, 0.496017
945, 0.496017
946, 0.496017
947, 0.496637
948, 0.496637
949, 0.496762
950, 0.496762
951, 0.498091
952, 0.498091
953, 0.498133
954, 0.498544
955, 0.498544
956, 0.498544
957, 0.498544
958, 0.499226
959, 0.499393
960, 0.499393
961, 0.499393
