1, 0.092351, 0.094400
2, 0.092031, 0.096395
3, 0.090906, 0.097186
4, 0.091396, 0.098335
5, 0.092059, 0.098940
6, 0.090995, 0.099969
7, 0.091172, 0.101086
8, 0.089669, 0.101960
9, 0.088393, 0.102129
10, 0.086557, 0.102841
11, 0.087955, 0.103451
12, 0.085583, 0.103750
13, 0.087168, 0.105330
14, 0.086810, 0.105330
15, 0.085635, 0.105330
16, 0.086656, 0.105466
17, 0.087652, 0.105948
18, 0.086813, 0.105965
19, 0.088418, 0.106548
20, 0.089905, 0.107254
21, 0.089836, 0.107381
22, 0.089055, 0.107808
23, 0.089592, 0.108165
24, 0.090835, 0.108452
25, 0.093240, 0.108786
26, 0.093810, 0.109953
27, 0.095801, 0.110698
28, 0.094800, 0.111592
29, 0.094813, 0.112712
30, 0.094927, 0.113258
31, 0.096022, 0.113726
32, 0.097183, 0.114735
33, 0.097075, 0.115489
34, 0.097476, 0.116350
35, 0.097944, 0.116581
36, 0.095874, 0.117498
37, 0.094735, 0.117643
38, 0.097286, 0.118070
39, 0.098514, 0.118122
40, 0.098760, 0.118128
41, 0.098918, 0.118478
42, 0.099446, 0.118988
43, 0.100640, 0.119239
44, 0.102766, 0.119325
45, 0.101274, 0.119520
46, 0.102644, 0.120252
47, 0.100403, 0.120445
48, 0.102955, 0.121164
49, 0.103636, 0.121349
50, 0.104710, 0.122133
51, 0.104529, 0.122626
52, 0.103279, 0.123056
53, 0.103092, 0.124083
54, 0.102422, 0.124317
55, 0.102498, 0.124920
56, 0.101533, 0.125198
57, 0.101134, 0.125293
58, 0.100690, 0.125293
59, 0.102651, 0.125357
60, 0.102643, 0.125674
61, 0.104590, 0.126694
62, 0.104801, 0.127351
63, 0.103718, 0.127812
64, 0.105554, 0.127928
65, 0.106258, 0.128507
66, 0.105821, 0.128507
67, 0.104416, 0.128819
68, 0.103546, 0.128819
69, 0.104392, 0.129748
70, 0.102675, 0.129748
71, 0.101747, 0.129748
72, 0.101778, 0.129748
73, 0.102551, 0.129748
74, 0.104298, 0.129796
75, 0.100198, 0.129796
76, 0.096888, 0.129796
77, 0.093584, 0.129796
78, 0.094041, 0.129796
79, 0.092490, 0.129796
80, 0.091407, 0.129796
81, 0.095030, 0.129796
82, 0.096367, 0.130157
83, 0.094323, 0.130157
84, 0.093827, 0.130157
85, 0.092522, 0.130157
86, 0.094345, 0.130157
87, 0.091364, 0.130157
88, 0.090882, 0.130157
89, 0.094054, 0.130157
90, 0.094707, 0.130538
91, 0.092624, 0.130538
92, 0.094784, 0.131124
93, 0.097105, 0.131124
94, 0.099418, 0.131476
95, 0.100166, 0.131476
96, 0.101863, 0.131648
97, 0.098730, 0.131648
98, 0.099040, 0.131648
99, 0.098435, 0.131648
100, 0.100112, 0.131648
101, 0.098675, 0.131931
102, 0.098420, 0.131931
103, 0.100522, 0.132009
104, 0.102219, 0.132072
105, 0.102211, 0.132529
106, 0.102358, 0.133675
107, 0.105607, 0.134859
108, 0.104924, 0.135820
109, 0.104065, 0.136012
110, 0.100877, 0.136012
111, 0.101262, 0.136098
112, 0.101308, 0.136641
113, 0.101307, 0.136709
114, 0.101830, 0.136803
115, 0.103978, 0.137447
116, 0.104587, 0.137667
117, 0.105415, 0.137910
118, 0.105509, 0.137910
119, 0.106428, 0.137910
120, 0.108437, 0.137945
121, 0.108265, 0.137945
122, 0.108855, 0.138021
123, 0.106456, 0.138140
124, 0.107496, 0.138312
125, 0.108870, 0.139090
126, 0.104898, 0.139090
127, 0.106263, 0.139220
128, 0.108045, 0.139698
129, 0.108734, 0.139795
130, 0.109259, 0.139975
131, 0.108254, 0.139975
132, 0.108023, 0.139975
133, 0.107416, 0.139975
134, 0.107850, 0.139975
135, 0.108039, 0.140484
136, 0.106934, 0.141021
137, 0.107132, 0.141500
138, 0.107155, 0.141906
139, 0.107401, 0.141906
140, 0.107381, 0.142295
141, 0.109135, 0.142295
142, 0.109409, 0.142295
143, 0.111657, 0.142481
144, 0.112950, 0.142943
145, 0.112775, 0.143765
146, 0.112710, 0.144232
147, 0.112978, 0.144846
148, 0.112256, 0.145029
149, 0.111026, 0.145029
150, 0.112164, 0.145029
151, 0.112358, 0.145029
152, 0.112875, 0.145029
153, 0.116193, 0.145305
154, 0.116428, 0.145360
155, 0.115826, 0.145360
156, 0.115909, 0.146406
157, 0.114565, 0.146406
158, 0.111272, 0.146406
159, 0.110079, 0.146406
160, 0.109620, 0.146406
161, 0.111881, 0.146406
162, 0.110687, 0.146406
163, 0.108326, 0.146406
164, 0.112197, 0.147881
165, 0.112406, 0.148253
166, 0.111676, 0.149699
167, 0.110624, 0.149722
168, 0.109356, 0.149722
169, 0.109716, 0.149722
170, 0.106636, 0.149722
171, 0.106946, 0.149938
172, 0.108096, 0.150503
173, 0.106206, 0.150503
174, 0.105065, 0.150503
175, 0.104814, 0.150503
176, 0.105805, 0.150503
177, 0.102950, 0.150503
178, 0.104314, 0.150856
179, 0.103623, 0.151112
180, 0.104068, 0.151112
181, 0.103153, 0.151112
182, 0.100750, 0.151112
183, 0.099793, 0.151112
184, 0.098896, 0.151112
185, 0.100557, 0.151112
186, 0.098904, 0.151112
187, 0.100560, 0.151112
188, 0.098957, 0.151112
189, 0.097139, 0.151112
190, 0.096938, 0.151112
191, 0.097550, 0.151112
192, 0.097687, 0.151112
193, 0.095746, 0.151112
194, 0.094441, 0.151112
195, 0.094446, 0.151112
196, 0.093497, 0.151112
197, 0.092819, 0.151112
198, 0.093895, 0.151112
199, 0.094334, 0.151112
200, 0.095045, 0.151112
201, 0.092793, 0.151112
202, 0.092400, 0.151112
203, 0.090625, 0.151112
204, 0.088641, 0.151112
205, 0.088708, 0.151112
206, 0.087929, 0.151112
207, 0.088256, 0.151112
208, 0.086939, 0.151112
209, 0.087151, 0.151112
210, 0.087468, 0.151112
211, 0.090402, 0.151112
212, 0.092091, 0.151112
213, 0.090342, 0.151112
214, 0.093138, 0.151112
215, 0.092980, 0.151112
216, 0.092745, 0.151112
217, 0.093050, 0.151112
218, 0.093456, 0.151112
219, 0.096161, 0.151112
220, 0.094686, 0.151112
221, 0.096346, 0.151231
222, 0.095578, 0.151289
223, 0.095977, 0.151497
224, 0.095869, 0.151497
225, 0.094845, 0.151497
226, 0.095300, 0.151497
227, 0.096511, 0.151497
228, 0.096403, 0.151497
229, 0.097321, 0.151748
230, 0.096007, 0.152198
231, 0.093517, 0.152198
232, 0.093594, 0.152198
233, 0.091605, 0.152198
234, 0.091411, 0.152198
235, 0.091674, 0.152198
236, 0.089025, 0.152198
237, 0.089687, 0.152198
238, 0.091872, 0.152198
239, 0.090829, 0.152198
240, 0.092600, 0.152198
241, 0.090752, 0.152198
242, 0.090646, 0.152198
243, 0.090664, 0.152198
244, 0.090799, 0.152198
245, 0.091430, 0.152198
246, 0.091356, 0.152198
247, 0.095892, 0.152198
248, 0.097400, 0.152198
249, 0.098690, 0.152198
250, 0.100337, 0.152244
251, 0.098558, 0.152341
252, 0.097664, 0.152341
253, 0.096685, 0.152341
254, 0.094204, 0.152341
255, 0.092589, 0.152341
256, 0.091952, 0.152341
257, 0.093812, 0.152341
258, 0.094793, 0.152341
259, 0.095671, 0.152341
260, 0.094086, 0.152341
261, 0.094272, 0.152612
262, 0.092314, 0.152732
263, 0.094086, 0.152732
264, 0.092124, 0.152732
265, 0.091385, 0.152732
266, 0.091467, 0.152732
267, 0.093211, 0.152732
268, 0.094517, 0.152732
269, 0.094282, 0.152732
