0,0
1,0
2,33.77499075
3,76
4,96.12881982
5,72
6,2.14E-14
7,-102
8,-200.0518683
9,-256
10,-241.6210877
11,-150
12,-7.81E-14
13,168
14,303.9749167
15,364
16,324.7595264
17,192
18,1.44E-13
19,-198
20,-345.5441361
21,-400
22,-345.5441361
23,-198
24,-1.92E-13
25,192
26,324.7595264
27,364
28,303.9749167
29,168
30,7.62E-13
31,-150
32,-241.6210877
33,-256
34,-200.0518683
35,-102
36,-1.29E-13
37,72
38,96.12881982
39,76
40,33.77499075
41,0
42,-3.51E-14
43,42
44,111.7172771
45,176
46,194.8557159
47,138
48,3.22E-13
49,-192
50,-381.9172031
51,-500
52,-485.8402515
53,-312
54,-7.59E-13
55,378
56,714.4709581
57,896
58,839.1786163
59,522
60,5.36E-12
61,-600
62,-1109.378542
63,-1364
64,-1254.87081
65,-768
66,3.58E-12
67,858
68,1566.639955
69,1904
70,1732.916833
71,1050
72,3.23E-12
73,-1152
74,-2086.255198
75,-2516
76,-2273.316685
77,-1368
78,-1.47E-11
79,1482
80,2668.224269
81,3200
82,2876.070366
83,1722
84,6.12E-12
85,-1848
86,-3312.547169
87,-3956
88,-3541.177876
89,-2112
90,7.48E-12
91,2250
92,4019.223899
93,4784
94,4268.639215
95,2538
96,1.02E-11
97,-2688
98,-4788.254458
99,-5684
100,-5058.454384
101,-3000
102,-3.47E-11
103,3162
104,5619.638845
105,6656
106,5910.623381
107,3498
108,1.58E-11
109,-3672
110,-6513.377062
111,-7700
112,-6825.146207
113,-4032
114,-4.85E-11
115,4218
116,7469.469108
117,8816
118,7802.022863
119,4602
120,8.98E-11
121,-4800
122,-8487.914982
123,-10004
124,-8841.253347
125,-5208
126,1.04E-11
127,5418
128,9568.714686
129,11264
130,9942.837661
131,5850
132,-5.26E-11
133,-6072
134,-10711.86822
135,-12596
136,-11106.7758
137,-6528
138,-8.46E-11
139,6762
140,11917.37558
141,14000
142,12333.06778
143,7242
144,4.33E-11
145,-7488
146,-13185.23677
147,-15476
148,-13621.71358
149,-7992
150,7.98E-12
151,8250
152,14515.45179
153,17024
154,14972.71321
155,8778
156,1.83E-10
157,-9048
158,-15908.02064
159,-18644
160,-16386.06667
161,-9600
162,-1.34E-10
163,9882
164,17362.94332
165,20336
166,17861.77395
167,10458
168,7.27E-11
169,-10752
170,-18880.21983
171,-22100
172,-19399.83507
173,-11352
174,-3.27E-10
175,11658
176,20459.85016
177,23936
178,21000.25002
179,12282
180,-8.54E-11
181,-12600
182,-22101.83433
183,-25844
184,-22663.01879
185,-13248
186,-1.97E-10
187,13578
188,23806.17232
189,27824
190,24388.1414
191,14250
192,1.13E-10
193,-14592
194,-25572.86415
195,-29876
196,-26175.61783
197,-15288
198,-1.51E-11
199,15642
200,27401.9098
201,32000
202,28025.44809
203,16362
204,3.73E-10
205,-16728
206,-29293.30928
207,-34196
208,-29937.63218
209,-17472
210,2.25E-10
211,17850
212,31247.06259
213,36464
214,31912.1701
215,18618
216,1.66E-10
217,-19008
218,-33263.16973
219,-38804
220,-33949.06185
221,-19800
222,-3.91E-11
223,20202
224,35341.6307
225,41216
226,36048.30743
227,21018
228,4.99E-10
229,-21432
230,-37482.4455
231,-43700
232,-38209.90684
233,-22272
234,-3.75E-10
235,22698
236,39685.61413
237,46256
238,40433.86008
239,23562
240,9.09E-10
241,-24000
242,-41951.13658
243,-48884
244,-42720.16714
245,-24888
246,-7.87E-10
247,25338
248,44279.01287
249,51584
250,45068.82804
251,26250
252,-1.04E-10
253,-26712
254,-46669.24298
255,-54356
256,-47479.84276
257,-27648
258,-4.92E-10
259,28122
260,49121.82693
261,57200
262,49953.21132
263,29082
264,-5.17E-10
265,-29568
266,-51636.7647
267,-60116
268,-52488.9337
269,-30552
270,-1.21E-10
271,31050
272,54214.0563
273,63104
274,55087.00991
275,32058
276,8.23E-10
277,-32568
278,-56853.70173
279,-66164
280,-57747.43995
281,-33600
282,-1.59E-09
283,34122
284,59555.70099
285,69296
286,60470.22382
287,35178
288,4.17E-10
289,-35712
290,-62320.05408
291,-72500
292,-63255.36152
293,-36792
294,8.72E-10
295,37338
296,65146.761
297,75776
298,66102.85305
299,38442
300,-7.61E-11
301,-39000
302,-68035.82175
303,-79124
